,p,freq,freq.pred,pred.lwr,pred.upr,SE ,SD,z statistic,adj pvalue,outside of CI mean,model,Kingdom,Phylum,Class,Order,Family,Genus,Species
f709efa5d59176c9b835bdfd8ca7118f,0.002025672,0.15403423,0.102798506,0.07024811,0.148030181,0.020,0.556,7.763,3.89E-11,6.00E-03,above,d__Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,NA,NA
f07970c8edc54d33077156020e91fe18,0.002059902,0.391198044,0.104448649,0.071608614,0.149917279,0.020,0.560,19.583,3.27E-73,2.41E-01,above,d__Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,NA,NA
44fac8f122eb77eae92850f5e9aed861,0.002187042,0.268948655,0.110553244,0.076666,0.156874183,0.020,0.573,13.144,3.87E-33,1.12E-01,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,NA,NA
f924ded518e53e9d690cee229105cbdf,0.002282396,0.249388753,0.115106442,0.08046186,0.162039353,0.021,0.583,11.984,1.65E-27,8.73E-02,above,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,NA,NA
dd7146db78e91bcc32dbdab089cf0155,0.002289731,0.349633252,0.115455795,0.080753908,0.162434857,0.021,0.584,16.779,6.36E-54,1.87E-01,above,d__Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NA,NA
19f47182d07c156fc4f17bbd793f50af,0.002365526,0.183374083,0.119058319,0.08377198,0.166506816,0.021,0.591,8.688,3.56E-14,1.69E-02,above,d__Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,NA,NA
a2d45a98b3140cfbbbe87af4c0060555,0.002388753,0.256723716,0.120159601,0.084696911,0.167749289,0.021,0.594,12.117,3.94E-28,8.90E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group,NA,NA
b27068893525e14627e332f4e5c5f39d,0.002430318,0.334963325,0.122127143,0.086352021,0.169966446,0.021,0.598,15.704,2.83E-47,1.65E-01,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,NA,NA
89a01301e0b81e9706dbbe03f5ecaf91,0.002488998,0.33007335,0.124897928,0.088688441,0.173083135,0.022,0.603,15.331,4.52E-45,1.57E-01,above,d__Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA,NA
84942e99300799ae8cb1b2b8b1e6489f,0.002506112,0.259168704,0.12570455,0.089369823,0.173989243,0.022,0.605,12.006,1.30E-27,8.52E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,uncultured,NA,NA
0374fbdf9d85f4f4bf3ecb8dbf0c6452,0.00258313,0.188264059,0.129325851,0.092435444,0.17805061,0.022,0.612,8.620,6.12E-14,1.02E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,NA,NA
d7021c87970f1baf550fb19ef2eaa397,0.002643032,0.391198044,0.132132829,0.094818926,0.181191465,0.022,0.617,17.754,2.61E-60,2.10E-01,above,d__Bacteria,Planctomycetota,OM190,OM190,OM190,NA,NA
c4f162bb647c5fe03f65250bae36d480,0.002678484,0.217603912,0.133790158,0.0962291,0.183043037,0.022,0.620,9.826,2.47E-18,3.46E-02,above,d__Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcales-Tissierellales,NA,NA
b7e80023045d42995293ad96970043ec,0.002784841,0.19804401,0.138744605,0.100457129,0.188565724,0.022,0.630,8.811,1.33E-14,9.48E-03,above,d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,NA,NA
3e51a56d633dc857a337dd509dc697e6,0.002929095,0.325183374,0.145422562,0.106184315,0.195981247,0.023,0.642,14.196,1.17E-38,1.29E-01,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,KI89A_clade,NA,NA
3c485cb38c01f598c32327bb55e41bdf,0.002943765,0.303178484,0.146098987,0.106766186,0.19673063,0.023,0.643,13.210,1.79E-33,1.06E-01,above,d__Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,NA,NA
7b75cee05bb2c07fbdb55f4348d3a30e,0.00302934,0.366748166,0.150034937,0.11015815,0.201084905,0.023,0.650,15.811,6.40E-48,1.66E-01,above,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,NA,NA
8d9eef03559b4450f6680491dd9a4b05,0.00307824,0.281173594,0.152276509,0.112094556,0.203560078,0.023,0.654,12.050,8.08E-28,7.76E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,NA,NA
6eeb19c52a76a62aa2db19f5376d314c,0.003086797,0.251833741,0.152668221,0.11243328,0.203992272,0.023,0.654,10.782,3.43E-22,4.78E-02,above,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,NA,NA
65e5db62eaaaa5e0c3576e43af90709e,0.003249389,0.224938875,0.160079008,0.118860148,0.212150377,0.024,0.667,9.452,6.48E-17,1.28E-02,above,d__Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC_AAA011-D5,NA,NA
b693e5061e163649e4c41a703db94924,0.003310513,0.227383863,0.16284947,0.121271594,0.215191404,0.024,0.671,9.490,4.65E-17,1.22E-02,above,d__Bacteria,PAUC34f,PAUC34f,PAUC34f,PAUC34f,NA,NA
c57309af038ef32f901ca22b713a46cc,0.003419315,0.400977995,0.167759975,0.125557121,0.220570111,0.024,0.679,16.543,1.99E-52,1.80E-01,above,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,NA,NA
a48e42d5db41de00182a529fe8863300,0.003564792,0.359413203,0.174284045,0.131272583,0.227694498,0.025,0.689,14.612,5.91E-41,1.32E-01,above,d__Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,NA,NA
6398840b59188e5fa1f19b622856d1e9,0.003949878,0.337408313,0.191325708,0.146311981,0.246194343,0.025,0.714,13.242,1.23E-33,9.12E-02,above,d__Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,NA,NA
6200c2def2ac80ace400ce32b3a9236f,0.004084352,0.254278729,0.197199581,0.151530378,0.25253616,0.026,0.722,9.868,1.69E-18,1.74E-03,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,NA,NA
9fd31ba43fbddd52669832d9b837921d,0.004123472,0.452322738,0.198900904,0.153045009,0.254369858,0.026,0.724,17.499,1.32E-58,1.98E-01,above,d__Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),NA,NA
799a88887c068b801a76da04a598014b,0.004295844,0.457212714,0.206357622,0.159699763,0.262390473,0.026,0.734,17.453,2.67E-58,1.95E-01,above,d__Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,NA,NA
b8b3e8b254c7fcbe154554d1b20d5b3f,0.004651589,0.300733496,0.221543956,0.173331438,0.278646617,0.027,0.753,11.194,5.91E-24,2.21E-02,above,d__Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,NA,NA
1318529cc2becd69f4730b7b31d20e56,0.004870416,0.386308068,0.230750984,0.181644631,0.288453531,0.027,0.763,14.178,1.46E-38,9.79E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA
8c7f1ca8983f2c7bd734d0393785f108,0.005018337,0.35207824,0.236917364,0.18723197,0.295002082,0.027,0.770,12.806,1.89E-31,5.71E-02,above,d__Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,NA,NA
e31c14fb8438dc45b7d3bb2a9edc5ec1,0.005176039,0.371638142,0.243440872,0.19315948,0.301913315,0.028,0.777,13.396,2.02E-34,6.97E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,NA,NA
a328803b4064a6d484592853a9131e65,0.005334963,0.332518337,0.249962523,0.199101891,0.308805992,0.028,0.784,11.882,4.89E-27,2.37E-02,above,d__Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,NA,NA
03a930810b05bf1f61705e027fcdfc52,0.005476773,0.432762836,0.255737715,0.204377644,0.31489624,0.028,0.790,15.350,3.53E-45,1.18E-01,above,d__Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,Dadabacteriales,NA,NA
c5d2cead1887100b9d5793b582d3d68f,0.005525672,0.474327628,0.257719561,0.20619097,0.316983333,0.028,0.792,16.782,6.09E-54,1.57E-01,above,d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
08d5c849348b22da1e47113144b30df4,0.005669927,0.325183374,0.263537471,0.2115225,0.323101878,0.028,0.798,11.424,5.72E-25,2.08E-03,above,d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,NA
4ac333c4b89d3fa012a366fac8244d36,0.005855746,0.410757946,0.270969271,0.21835074,0.330899966,0.029,0.804,14.306,2.90E-39,7.99E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,NA,NA
e50f1190331945fe7b84996a64c65812,0.006388753,0.437652812,0.291901683,0.237686088,0.352761142,0.029,0.822,14.909,1.25E-42,8.49E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,NA,NA
3c6dbad66642521f67807260cfeeb068,0.007294621,0.496332518,0.32619878,0.269674676,0.38827176,0.030,0.848,16.405,1.45E-51,1.08E-01,above,d__Bacteria,Bacteroidota,Bacteroidia,Unclassified Bacteroidia,Unclassified Bacteroidia,NA,NA
30652d702cf5af9bd33ee144f379ba49,0.007429095,0.405867971,0.331156153,0.274328352,0.393374558,0.030,0.851,13.365,2.91E-34,1.25E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,NA,NA
c8e06ebbf6457e55810c46dfcfe830d6,0.009374083,0.506112469,0.399157378,0.338871461,0.462662854,0.032,0.885,16.027,3.16E-49,4.34E-02,above,d__Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,NA,NA
72dd1f47ce9e041c7d500e244e1127ad,0.013448655,0.611246944,0.521191213,0.45773585,0.583970014,0.032,0.902,18.981,7.80E-69,2.73E-02,above,d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
bc0533e754cda40e80893c6bc36cd4b3,0.016190709,0.711491443,0.589760063,0.526164031,0.650490364,0.032,0.889,22.433,9.74E-96,6.10E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified Gammaproteobacteria,Unclassified Gammaproteobacteria,NA,NA
